ID_Bantuan,Latitude,Longitude,Jumlah_Penerima,Prioritas
B46210,-9.168765075195598,127.44921365363861,4249,1
B46211,5.714393927119659,101.82362812905801,2353,3
B46212,-10.351820960261541,131.29206399520447,2979,3
B46213,-6.1965648238184245,135.9249522351996,1935,2
B46214,-1.675562139995682,106.09097572770195,4641,3
B46215,-7.865954524505726,106.97522318118524,3535,4
B46216,-7.055080531829697,100.66285703157078,4836,2
B46217,-4.9995527284459635,119.88038070075422,3836,4
B46218,-6.417577438509789,139.35376140819417,2079,2
B46219,2.657055874640122,106.2115039625381,4711,4
B46220,-2.495333952325719,102.35175367522143,846,3
B46221,-6.263457491180622,122.88233720262853,2165,2
B46222,-5.677367430590127,134.40044088768482,4708,5
B46223,-10.322295687003466,135.0312886045469,1384,2
B46224,-10.160334704925114,110.88952920135392,2435,4
B46225,1.204428628101029,131.1932758644664,2428,3
B46226,-9.080515769791061,122.24742808694786,3077,5
B46227,-2.911454830409708,128.71355210485612,1529,2
B46228,3.320215928548544,126.13572620230174,4608,4
B46229,-4.7362904026375805,100.87258175431558,1893,4
B46230,-5.122212140817998,111.4448995343914,2150,1
B46231,3.8418206883785224,130.10282403305317,2682,4
B46232,3.702456743044433,129.95594827475466,3703,3
B46233,3.962325624824823,100.61589782753607,3782,4
B46234,-1.2774626777600986,116.25581069343075,4286,4
B46235,5.1891726507454266,134.97319103165722,2732,3
B46236,2.9223871128954126,131.4124729673522,2807,1
B46237,-3.9342147418097317,121.72251632497091,1196,4
B46238,-0.2975625870193479,104.49594694396802,3041,3
B46239,-8.929585593108735,109.92874234024735,1078,1
B46240,-1.6273528388355256,125.06861445859866,1296,3
B46241,-6.526465579577432,130.94483180677992,4375,4
B46242,-6.179697149306729,123.22766229714227,515,1
B46243,-8.862790040225278,113.1874234627288,3599,5
B46244,-4.910613199243249,121.52484083864499,2010,3
B46245,-2.816364384914319,95.17585292750493,4729,3
B46246,-0.793974499823328,128.83855213944034,2652,1
B46247,-5.817221283421738,133.82250640723882,2753,3
B46248,2.4682199832715543,97.11998943516231,386,1
B46249,-2.1436806527367924,113.37509196563747,3860,2
B46250,-0.1531141477525786,134.042789429201,3853,3
B46251,-6.271558647364942,122.4680675212771,3780,3
B46252,2.8403099432084993,117.23593615469966,3548,4
B46253,-0.38733434037906633,99.00467816597335,72,4
B46254,3.659928740635671,128.91132651335573,2765,3
B46255,-8.280823158048994,126.706418205063,701,3
B46256,-4.528724462173024,122.12799055659889,3142,3
B46257,-9.078724871026585,97.78042867687456,4332,3
B46258,-7.336035714625328,124.56635307993447,1501,3
B46259,-4.29269242375721,97.37698173831153,283,4
B46260,4.207892430209361,132.81916800778495,3680,4
B46261,-1.5303086257776322,134.98677449790387,2110,2
B46262,-5.3835683778576096,119.42074422293764,4484,3
B46263,1.6972857689530692,134.02792286740208,1322,3
B46264,-10.665393994696876,113.43597220052246,1198,5
B46265,-4.708432408874646,108.34179133548794,597,5
B46266,-0.7858611579125672,117.26880512022474,4378,3
B46267,-1.0849658343425652,120.70391222602765,4492,5
B46268,-0.6715159984775987,130.2569756663468,1807,2
B46269,-7.404486998154078,122.69504430990644,232,3
B46270,-5.269654399110861,134.3691596962288,4936,4
B46271,4.836612685948655,138.04789038734964,4085,5
B46272,5.557584031873855,119.01182435039902,324,2
B46273,-5.69534802735779,128.01309012812047,3323,3
B46274,-0.0434370420511776,117.14981453795356,4996,4
B46275,-6.8979547546726,136.67892050704137,4115,5
B46276,-4.735012661446854,96.40441358131946,2254,3
B46277,2.4696898458713843,128.05604556758786,677,4
B46278,-2.4799615898909337,117.83169749115567,3414,4
B46279,3.4430293173061752,97.81208910824894,2661,1
B46280,-0.3114158237960325,129.30161309778256,947,1
B46281,-0.30833985251547347,113.06984887502219,4492,1
B46282,-10.424039521486973,119.25191238056034,590,5
B46283,1.7443961071124612,127.78910453410711,2894,1
B46284,5.623730975158452,106.59519592944618,3674,2
B46285,-2.9585144756924606,108.2630668996027,616,3
B46286,-8.304139745694073,111.4064576332229,2351,2
B46287,5.608620413469168,129.3903429497887,1406,5
B46288,-6.067860128096273,140.1635481330465,2385,2
B46289,-4.043634752468103,111.69626600461723,3671,5
B46290,-9.684770960273962,123.09669374170588,3722,4
B46291,-9.115773283228885,109.90630606254813,4700,3
B46292,-7.318383600490092,135.33206717651854,4796,5
B46293,-1.6760768934665826,138.03330262113258,1028,3
B46294,-1.5175835683050636,103.72263972540497,4655,2
B46295,-0.6938550116710083,125.08837332958684,706,5
B46296,-1.075111730870864,136.67364568670186,2220,5
B46297,-2.5809712875819546,116.84938036095662,2038,3
B46298,2.6356771282358533,110.42572769392564,1935,1
B46299,4.876294855355832,136.6600010492116,4079,5
B46300,-6.414057334253101,106.86203653717975,4685,3
B46301,-8.786707400790608,104.52662394064716,202,3
B46302,-3.773516003598714,135.5047458708559,2491,4
B46303,-10.55081962340241,124.14606148497012,644,1
B46304,4.0164208530985,103.51189060536913,2159,5
B46305,-6.92499357581249,124.57199236640021,2670,2
B46306,-1.6619572942789862,135.30583655745266,4230,3
B46307,-9.043385171759914,99.10812214243387,1790,5
B46308,-1.5946252328641677,106.80778267278481,369,4
B46309,-10.337111300668305,122.79372655002386,1551,4
B46310,2.069713825013995,100.28949246337544,3363,4
B46311,5.242164864946549,136.65068893957044,1372,3
B46312,-5.781406895958878,122.27578066729777,2114,4
B46313,-6.610351622277026,121.90937803718367,1923,5
B46314,-3.384085483023717,97.5710654389049,2843,5
B46315,-0.46044777574361184,114.38034633939218,3929,4
B46316,-7.787638146139264,103.96642186280772,4997,2
B46317,2.656235953468917,132.192274645698,2449,1
B46318,-7.624908173043017,110.46185608352552,701,1
B46319,-10.906938260276965,113.5394843653948,2445,3
B46320,-2.0877400790452327,124.4702128001658,1416,4
B46321,-9.0424549101795,128.0013980839912,2144,4
B46322,0.8700583315800898,131.3390611367289,2933,4
B46323,-8.153010070235412,103.04368264965454,3791,5
B46324,2.8954667238406024,107.07742978924622,227,1
B46325,-3.0037417411080343,99.24979586172498,1931,1
B46326,-1.373275621516738,134.3965664561088,2661,5
B46327,-7.8280521898539,109.5100384954641,4909,5
B46328,-8.506302681982131,100.80281516689789,1246,1
B46329,-0.2680280691563972,109.32227262793153,2100,1
B46330,-6.657169539191352,97.62941343637559,767,5
B46331,-4.439265338598117,133.48283696996907,2485,1
B46332,-2.8493643830712383,108.20366487642384,3438,3
B46333,-7.096228705124025,111.10333566050025,4886,4
B46334,2.5222047795149614,138.25562826494658,1724,3
B46335,4.9702149514513945,103.70923507723492,3731,4
B46336,-3.657816244976128,104.38314068538114,4017,2
B46337,4.598322536308983,120.78149531821096,3782,2
B46338,4.005607894820095,139.72469708921608,814,3
B46339,-8.177197111757861,136.4543111274009,3559,4
B46340,-8.052506921010476,122.2728014229026,2004,1
B46341,-2.8841139550034782,132.3625827374172,4443,1
B46342,-2.060427953056788,117.43060799382638,399,1
B46343,-5.200794663909344,114.99290011136037,2611,2
B46344,-5.680343342743507,113.42141768257144,3842,4
B46345,-3.6667560733737252,115.90836975509947,1532,4
B46346,0.738147783786415,127.51874521554379,4770,1
B46347,-9.565308238798021,132.78746460890363,3982,4
B46348,1.0798940597097868,121.49600765861217,1212,2
B46349,4.746084447746291,134.97157227835064,2181,4
B46350,1.9796140502975028,124.3805083126294,2420,2
B46351,-7.741493442115296,131.9258256096998,1330,5
B46352,-9.512819790788587,126.72198920312142,4512,5
B46353,-2.663533047177838,130.59405040631407,493,1
B46354,5.258903516042778,95.87647777132591,836,3
B46355,2.9240078856099547,134.89217951502343,4847,3
B46356,-1.4335281367791204,135.75302892917028,171,3
B46357,-8.569315801900922,133.70034619916865,2058,5
B46358,1.1352252958971238,128.5871981965724,3005,4
B46359,2.8209700563285995,131.22608813174674,1441,5
B46360,4.896175319239335,103.33639905319473,925,4
B46361,-0.5940240192814414,97.19076587602082,2505,3
B46362,-2.254081151028055,108.32819290900036,1937,4
B46363,-0.4739052593494524,115.35252001274695,520,3
B46364,5.035292579195257,107.4557964441589,1163,5
B46365,-0.32183953505416873,135.05053861249849,4058,5
B46366,-6.62093856030697,139.3625943723634,758,1
B46367,-0.18542606498011338,130.45648073288947,2174,4
B46368,3.9556577376264297,116.92399076131181,243,1
B46369,-1.360965513867713,101.7051160664278,1002,5
B46370,-2.4541199238349733,135.11389079080382,4641,1
B46371,1.4672772415427495,133.731973623604,4553,2
B46372,0.23680781746180735,102.46573636429557,4725,2
B46373,-10.036310817787289,97.24047279018903,176,3
B46374,1.3302893952563224,136.35229586277325,2672,4
B46375,-4.071659688536562,132.80924717384084,3786,2
B46376,4.99527076052253,137.97560932389513,4779,3
B46377,5.503650803115203,111.46243762307816,2542,1
B46378,-3.371440091882647,125.2647527421641,1571,1
B46379,5.4695123931846865,134.75312733855873,2092,2
B46380,-5.716051245748063,110.70572100494736,180,1
B46381,0.6049551646836218,116.8282701421497,3306,2
B46382,-9.7240699111399,119.45756666007395,4590,1
B46383,-8.535181075237396,96.34652757428475,2566,4
B46384,3.6969403404229144,133.1054792201346,570,4
B46385,4.19432866804838,138.41475926794857,2908,5
B46386,-1.9456097365143403,114.18816516391851,3804,2
B46387,-5.223851741902441,123.11298780731167,1992,5
B46388,-3.3325931600128413,119.91457343098853,3719,2
B46389,3.7836163154591507,111.0032498681763,194,3
B46390,-7.413111815444395,98.79180125776531,4030,1
B46391,-5.987206067872862,118.92628718345948,378,2
B46392,2.35252988229705,106.22903481742074,4616,2
B46393,4.8995805805790695,125.00781344443355,1251,3
B46394,-9.420235219736426,119.71222392293387,3011,5
B46395,2.664129122989028,122.16430757045966,3495,3
B46396,-0.033838782158985836,122.6799791256364,514,5
B46397,-7.076883744111169,135.74132596851268,3521,4
B46398,1.8488923433010562,101.78135724636724,4158,2
B46399,1.3745731049885723,132.06047478266828,4591,1
B46400,-8.585493203660006,138.9173297380877,4529,4
B46401,-2.461732024006393,128.18045260101027,366,5
B46402,1.8909484084613197,101.3963441026904,4953,4
B46403,-7.743749844267187,134.1110504699378,2663,1
B46404,-3.1329776193501075,131.42264566770012,3615,3
B46405,-8.947400880179707,134.68625250485482,1525,3
B46406,-5.783806291304808,117.37170959224007,4086,5
B46407,-7.294936684673919,132.73127564716185,4071,3
B46408,-2.4137908456774504,102.08462431769017,2411,1
B46409,-8.59933930804721,121.52698514698912,974,3
B46410,-4.4864371583272815,120.37997655060299,1619,2
B46411,-6.3222306152437895,136.24977648982517,2986,1
B46412,1.6828315415186044,134.6938684527649,3200,5
B46413,0.8943861433008458,127.9378569834361,571,5
B46414,-9.386180995684413,103.043009516063,1296,5
B46415,5.20922609392461,132.110232419953,4614,1
B46416,1.65960960736151,123.25549706588235,4354,4
B46417,-0.5287021722879377,132.56339530458052,600,1
B46418,-2.8790745886603606,138.16442328108604,2189,3
B46419,-7.975318846987538,115.70407533322411,3494,4
B46420,5.354271608775495,129.2472848115549,2110,1
B46421,-10.86640759605906,139.75584305444977,1264,3
B46422,0.7721792819079187,104.82797355050474,3607,5
B46423,-2.3734464828489266,133.9619574685642,2348,3
B46424,4.343892130417759,101.52894782516825,439,4
B46425,-4.528146250968809,95.7880300337948,4700,2
B46426,-2.1830448775448374,133.96326087118013,166,5
B46427,1.6197696625275633,139.15426617180015,2809,2
B46428,-10.19136876351712,96.48171715119646,3686,4
B46429,-10.073920902574633,133.84343727604036,328,5
B46430,-7.401563269755211,127.17211296124643,529,1
B46431,-8.510782080003112,127.19030772441644,3659,1
B46432,-10.89046103832382,116.14260242452112,4064,1
B46433,-0.40917302419441803,114.18658594446401,1959,3
B46434,2.5309454467521277,112.15886809071449,2771,2
B46435,5.27095459770505,112.5645352106024,2613,3
B46436,-3.5046945995773893,138.10919941744544,429,1
B46437,-6.244748809893339,132.52578047006517,4113,5
B46438,3.686341629234459,109.43096606907058,2545,2
B46439,3.3547254182696697,129.06594649473237,4555,4
B46440,-0.37766541412704413,125.198254233872,1818,5
B46441,-6.356466343087112,133.9152734720843,191,3
B46442,4.444799113400885,99.22812577727613,1831,4
B46443,-7.967177276239756,127.20643439702133,819,4
B46444,-10.258009438057345,106.26705728408602,3563,5
B46445,2.5425108403651926,106.11346813818375,4195,2
B46446,-1.4177959726142042,127.46379861961219,3381,1
B46447,-6.8100471089850725,136.16741101532028,1210,3
B46448,0.4052262594436158,118.73741128307141,955,3
B46449,2.034180904817008,116.41443492712588,3861,1
B46450,3.3572811728189915,132.49490848575203,2733,3
B46451,-6.20385772853327,96.17062633681186,4537,1
B46452,-10.56501332871686,127.52496321963596,3714,4
B46453,-2.3293400595435028,97.58178678942717,2215,5
B46454,3.5533361682166884,106.24319816142587,2716,1
B46455,-7.467037266547051,125.68505906335032,540,3
B46456,-3.840866956984847,112.48896306438148,2708,4
B46457,-6.640847503556892,108.5803129668238,202,3
B46458,-10.772834925793536,118.19835856149385,3205,3
B46459,4.274909639536899,134.09390085883499,1610,1
B46460,-8.704095145947143,114.5959551051636,757,2
B46461,2.035040967809616,119.51252071927051,3404,1
B46462,-5.107745059541771,102.26673097258778,4037,3
B46463,-6.279407548586692,115.4535106074374,3146,2
B46464,4.9974910705912645,95.76087818878636,3580,4
B46465,0.17239127459092174,133.5541864532481,1816,1
B46466,0.6776852526650874,104.51438523372964,2549,3
B46467,1.9140996137153596,137.31486170876818,3848,1
B46468,-5.204133287614709,111.4541073402884,4624,2
B46469,-1.417703828171856,133.4502739713959,204,3
B46470,-6.406203151202944,112.92249227674644,2775,4
B46471,3.1872057631067747,102.02573344415937,2362,5
B46472,-0.811774551922781,118.17135918084685,735,3
B46473,-6.862083957301,106.98706593513249,3241,5
B46474,4.295892907470229,109.8579976147014,1912,4
B46475,-1.1257199917745204,109.54184696806212,302,3
B46476,-2.5844814446239788,110.90860540528509,2444,5
B46477,-10.41371103065656,117.91365906073416,2707,5
B46478,4.466634087730412,100.87370668295067,3328,4
B46479,5.188656572533429,106.85121856728728,4545,5
B46480,-1.4358233267573333,124.08669382395692,4309,5
B46481,-3.4772729885525253,129.7622869020259,351,1
B46482,-4.887393877920265,106.21523404994181,4500,2
B46483,-6.443184296887393,107.05254826086059,2513,5
B46484,-1.2330012573284943,116.98947390044549,4853,1
B46485,-8.822384098752389,140.13049918757073,212,5
B46486,4.625951340167383,120.30908641025037,1317,3
B46487,-8.008701453017046,132.420809522699,2829,2
B46488,1.673725459839794,137.25920843642356,4178,3
B46489,-5.782907869732925,124.29664783960177,3539,2
B46490,-7.156791679462469,118.8811356082943,651,4
B46491,-1.5162239509687438,130.16926166796583,1200,2
B46492,2.0071246797115876,109.66847238074057,1140,1
B46493,1.3545233719853496,139.74006674900005,3598,5
B46494,-7.026142034747473,116.8672281320823,433,4
B46495,-5.381460045416784,137.70149531122178,3780,3
B46496,3.770147111006395,129.95028329555765,2802,5
B46497,1.2951436567789365,104.72943750008343,4526,2
B46498,1.1157963909935553,105.15207830195779,1836,5
B46499,-6.428613702357853,111.09216413320561,2121,2
B46500,2.464073230465404,112.1139592064288,935,5
B46501,-4.906897477648558,95.68990865477522,2013,2
B46502,-4.1763611572917325,134.36649800047064,3370,3
B46503,-6.111461486987657,106.06061962428615,3947,2
B46504,-8.936365800332887,132.93939428302852,4693,4
B46505,-3.853309429071432,117.21221270751873,4018,5
B46506,-10.712028467319733,122.23352412264725,2703,5
B46507,-3.249525929736585,119.67674234707523,2392,5
B46508,1.325109447753599,138.4553777710656,1100,3
B46509,5.332665556996076,114.22680518808554,1283,1
B46510,-9.663576542377433,112.88314092728142,1750,5
B46511,-6.218058029016584,123.28526104131014,1452,2
B46512,-2.5997721226010952,112.56510136700943,868,5
B46513,-8.103404872067422,122.94251681584998,1217,2
B46514,-9.01391512470282,121.32931056692419,1262,3
B46515,-3.3105922073406413,130.65189797971357,1292,3
B46516,-1.1275810088324842,140.53759645261096,2985,5
B46517,2.943531351288158,139.95660782834779,4605,3
B46518,5.962658170501037,100.6933762094056,689,3
B46519,2.1626032597821414,115.79743835153565,2036,3
B46520,-7.237212316572556,114.42850377658857,3890,4
B46521,1.7156271689412073,103.77092980895841,4452,1
B46522,-1.8683883865756012,129.21176710056596,3279,1
B46523,-3.336237213041538,139.55305466625978,194,2
B46524,4.907384396423584,102.02096903899763,4286,5
B46525,0.9355739776342453,107.52333370246969,4199,5
B46526,0.5887822502472844,134.33097723234008,1247,2
B46527,-10.800148599630797,109.04200709555164,4280,5
B46528,3.7062153534563116,115.29799736611108,3137,4
B46529,2.486108115975288,129.0564520010954,494,3
B46530,-5.9179880751824765,100.79653018429855,1971,5
B46531,-6.034071987387652,119.2484513756816,207,4
B46532,-10.090866179117699,100.04470836595031,2734,4
B46533,-10.135440796612489,109.04667329542082,876,1
B46534,0.36610672884858175,105.89827522657592,1535,4
B46535,-7.83396058056775,128.5906832533927,3298,2
B46536,4.700313447255359,101.93076314320189,1599,1
B46537,3.320875276424193,125.44883591442733,3618,5
B46538,-5.068952279452876,121.47796772503882,496,4
B46539,-4.538834619188597,126.08704004963916,2870,4
B46540,-5.436298465468729,135.3226413053184,1706,1
B46541,-9.429286475740092,119.56960551109242,736,4
B46542,-10.465687319946294,128.14789711169402,2262,5
B46543,-3.3137363082217455,132.009346159371,4320,3
B46544,5.031681946355405,126.99884057112575,4417,3
B46545,4.593238453925299,109.67696813876032,1180,1
B46546,2.7672585990631955,139.2273328446775,3622,2
B46547,-0.31388623346892075,97.79411273931062,2945,2
B46548,3.5557809137546315,112.12609166147217,343,1
B46549,-2.24383519856341,132.7803478111081,4023,3
B46550,-7.937277738649261,111.09571683764737,479,3
B46551,0.6308959124169409,120.11258596597646,1729,5
B46552,4.650982598034421,101.18660929966727,2826,2
B46553,-10.666713344102305,134.41574250075615,2412,3
B46554,-6.725451112465177,137.83337679011072,952,5
B46555,-6.487550748388386,140.26493974154414,3913,2
B46556,-9.316327843523565,98.5463564444646,3278,1
B46557,-7.166598236224661,104.16152375618279,1542,5
B46558,-4.47230467550588,117.76959451316515,106,3
B46559,4.977202222421509,107.54021460830262,3344,4
B46560,3.624518075155539,124.56072150962382,3121,4
B46561,5.082105812464487,133.88999223764776,4041,1
B46562,-8.950279795720233,100.84527795050278,3483,1
B46563,-10.523176152472637,95.1466866165775,1796,1
B46564,-9.131986205011215,140.71160400619968,3997,3
B46565,4.54302579249466,115.72007529201598,4915,4
B46566,-8.32269314489564,98.14885210741154,1607,2
B46567,-1.265175988267078,122.070970125878,1763,5
B46568,-7.131099712367046,129.64712430149683,661,3
B46569,-10.64919777641441,131.85719849834328,2995,2
B46570,-9.56143718357618,121.18735236610001,2826,1
B46571,1.0665493904290226,126.25767089665504,4937,3
B46572,-7.899770315773235,116.90795992882502,1348,3
B46573,-7.104633507630849,123.50881040674382,4726,2
B46574,-4.586639485997342,138.773048675015,1465,4
B46575,0.1731065223149475,140.4259687789901,3581,2
B46576,-3.0206693196856733,123.86797274012288,4676,4
B46577,5.058373671894085,121.86037749125427,2315,5
B46578,-3.6189027574257233,110.8932712959142,4882,5
B46579,-7.614774356642981,109.91513803779704,906,4
B46580,-1.8855717300468626,137.526755173735,645,5
B46581,-3.334876543387261,125.59693781542208,1147,4
B46582,2.3813517550955066,116.09462914351414,439,4
B46583,4.897060919171201,125.63369507072062,4916,2
B46584,3.2170188766206245,100.56205302134936,1691,1
B46585,-4.386324676258983,138.39830087046926,2968,5
B46586,-7.326025921046885,119.02696159069353,2733,2
B46587,4.546311929236767,110.36785638802652,2624,2
B46588,-4.439025925568144,95.61136300458912,2713,3
B46589,2.093512598628072,126.14965687011359,679,5
B46590,5.821964800619142,139.60021234788346,2363,5
B46591,-1.1834744142403064,120.69279201017295,1648,1
B46592,-2.842032037728945,110.30326425371682,1478,5
B46593,0.8978033021806606,114.24327190290049,1273,2
B46594,-7.703173326559106,121.15955793117772,3732,2
B46595,-2.699924440422947,126.68275987430783,2023,3
B46596,-5.690377129124462,103.4332780802261,4022,4
B46597,-8.208126198513442,138.01542976283287,3030,1
B46598,-0.6276786664738019,114.05848105421411,3693,1
B46599,-1.212996547211505,123.72503272648876,2190,4
B46600,1.9404611956231772,136.92577077393562,835,2
B46601,3.8404921121031403,121.60413772272521,1004,1
B46602,-7.253608237644883,126.44317472370119,598,5
B46603,2.2549450849146027,124.12668202239622,2971,5
B46604,-4.7544522672002065,106.40978532472772,593,3
B46605,-0.3103047695117773,139.29562663432154,770,3
B46606,3.4540804691287903,116.73113245085905,627,1
B46607,-6.644853040141079,99.5260786810539,1421,4
B46608,-0.7836581725807683,140.90737995912792,3047,2
B46609,-2.8345790875969232,124.90099966043738,4095,4
B46610,2.439813988662223,122.99006226866825,3791,2
B46611,0.853102081998788,137.16277847468396,405,4
B46612,2.083741210355109,119.92600874077522,3491,4
B46613,-6.104966796745462,111.57836345623323,1510,2
B46614,0.9740569995146302,103.0380887113748,384,4
B46615,-0.7013001375864825,132.28677772702414,1553,3
B46616,-3.2364322472221367,110.22630894292095,4927,3
B46617,-4.568157263741445,118.75443105703475,1041,5
B46618,-5.362799476477675,118.40858750489224,3723,3
B46619,-10.835535857851891,129.05825707084787,868,1
B46620,-8.11750462778461,126.47210794964005,4851,2
B46621,-9.99737039220209,114.48456649595596,1348,2
B46622,3.422078224704377,114.59773208786245,841,1
B46623,3.621510797056395,107.43522533830148,1764,2
B46624,3.3852867237175506,110.68218733048055,4170,4
B46625,2.9046359940143027,127.72755098679636,2346,3
B46626,-7.237382290024393,120.867515592886,4142,3
B46627,-2.6396350333185428,97.34822786275117,3433,2
B46628,4.4333441234627475,118.37648761070865,3550,2
B46629,1.9162904988000928,138.9320479526395,428,3
B46630,-10.969055138775865,100.02757687511192,2401,3
B46631,-3.1897482011355107,99.82556705016617,4819,5
B46632,-10.81860661258587,125.7168426497925,1251,4
B46633,-6.228762201328528,139.05640748955454,3353,2
B46634,-3.592038499142955,96.228442506594,4925,5
B46635,4.179287975054743,110.8485397196887,2362,3
B46636,0.12453283050455077,98.08206863012141,4591,4
B46637,-4.837762386671571,107.22755986330216,2049,1
B46638,-2.6588666583003437,120.50780382890218,4694,5
B46639,2.895621306148559,115.33751319397345,959,1
B46640,-5.905854815066876,111.71302673106945,3885,5
B46641,-0.5444088170326697,104.69110108420543,2254,3
B46642,-6.541802973906543,123.49477284980779,765,5
B46643,-2.8406215671977364,121.484746771638,4882,5
B46644,-10.580805439444923,125.50184712067798,2215,4
B46645,3.4886804313587625,131.48766254818787,4368,5
B46646,-10.17806986429294,128.55552931970828,3509,1
B46647,-7.18587150274666,139.03458410861876,3995,2
B46648,-5.3302980577002215,102.79319939721012,2465,3
B46649,-0.37226101495791397,138.76464991031006,1728,1
B46650,1.2405689147759453,102.91852618625468,2748,5
B46651,-9.632332281147464,133.7705541868331,2100,1
B46652,-10.261086739958564,131.2683971902473,1489,4
B46653,2.582828072698929,125.6391102191826,782,3
B46654,1.1068310763701472,127.48734213842532,4100,4
B46655,3.13635602232916,126.81011384246042,3475,2
B46656,0.5011505081197782,119.37601792874077,3843,1
B46657,1.7672085960630959,96.50217001623716,4639,5
B46658,-4.556347488198539,121.65983623481732,1661,4
B46659,-0.966866553285513,112.89988500940676,1563,3
B46660,2.691669828792424,107.52891177270816,3121,5
B46661,-8.074001915089209,117.5456859339979,1659,3
B46662,-3.8120096659547418,134.0130166009285,710,3
B46663,1.5883260641576413,121.60420804524102,4932,3
B46664,-1.9451782799918487,139.37892086503317,3393,5
B46665,0.5881766997449152,114.34624112404758,3799,5
B46666,-6.021223670111163,102.74092081831321,2083,5
B46667,-10.45017832759936,109.47427990619397,4500,3
B46668,-10.504521744175605,101.6547131194461,1748,5
B46669,5.02728000101591,126.50436650241853,4446,3
B46670,5.057180747915705,102.33789325229505,3639,5
B46671,-7.4082002207714694,118.83954617642155,575,1
B46672,-8.493083814493952,137.47716247874774,1805,4
B46673,-10.691622823818646,114.95767487190538,2831,1
B46674,-7.068633442640605,113.5252214796891,3863,2
B46675,-5.316025500372248,104.34406717619073,4680,1
B46676,-6.898875228156021,129.67427684386286,4721,4
B46677,2.5555303852054223,108.99556200076007,2997,2
B46678,1.7403184876824014,140.558494438324,2516,4
B46679,-9.622759540340143,102.67092649192993,4507,5
B46680,0.8544673377355743,95.10314002154313,1236,3
B46681,-2.150052961905418,119.81324769811063,4947,5
B46682,-8.753176191627386,98.15750929647966,2868,4
B46683,1.5721023183807006,112.00435112622762,2840,4
B46684,-9.537225392038556,115.77580289144711,3976,2
B46685,-7.988438681376708,106.42294549189658,4154,2
B46686,-8.463149813596228,139.9936930390895,4042,1
B46687,4.963567870830229,110.86217926515832,1159,3
B46688,0.8686520544790284,101.65630889893089,3640,5
B46689,-4.00813920419908,96.716671835568,1940,3
B46690,2.977470564429634,109.23345527165002,1963,1
B46691,-7.328690038121506,132.76889242020528,1711,4
B46692,4.828585743766679,106.31295758100322,4874,5
B46693,0.8489544549447423,122.54073670695425,1338,5
B46694,-1.4871291028617524,140.49933468400644,2403,3
B46695,2.5090236279565765,110.80510875138651,4037,4
B46696,-0.03872331577230703,123.33553598654962,1707,3
B46697,4.0808576751781995,122.57826838733897,2894,3
B46698,3.0955952212651763,122.33771168795936,3890,5
B46699,-7.63688141430676,138.85586982376105,2903,4
B46700,-6.9257153907457365,131.15276457232187,922,4
B46701,-9.893343965814061,95.40573867949054,2123,5
B46702,-7.256618408062358,96.28353556549492,3258,4
B46703,-5.160689296051711,96.84183457606507,3412,3
B46704,-10.509934962067616,111.77165732778789,3266,3
B46705,-5.645636714419563,115.22314503883968,2725,1
B46706,2.116279307664108,132.13160624130728,2269,4
B46707,3.2855691662314577,124.26939940180446,955,4
B46708,-10.849154070213803,140.998894815234,2536,3
B46709,-10.878500349423044,131.5258855325004,665,3
B46710,-8.51277915973298,135.18053697465007,2912,4
B46711,3.8338100324744246,103.37120426938077,3912,4
B46712,-3.022273130749986,124.50566990276923,325,4
B46713,5.7093352948556735,101.85472340459164,850,5
B46714,4.084634918035622,126.04870501216895,914,4
B46715,4.132177929041678,132.24427959383837,2478,3
B46716,-8.815900657210907,108.81242421242362,3649,1
B46717,-2.921101063383956,102.69188478845761,2996,3
B46718,5.891040154406319,105.92092202476512,3260,2
B46719,-8.466248085572873,132.30321778287566,4959,4
B46720,-1.238031288490692,120.16475912228661,3414,5
B46721,-5.147240136797558,119.67732706782515,2205,2
B46722,-4.406411619653961,121.53104463629529,2876,2
B46723,4.143472568688519,117.64624380186895,976,5
B46724,-1.0056563237311895,134.71615772645944,2487,5
B46725,1.89919861960969,118.34255625404596,4444,3
B46726,0.44498475741909793,122.41427398037446,2389,4
B46727,-2.0067332603105186,140.07066067396508,1565,2
B46728,2.4590903790963914,115.94474120287023,2168,4
B46729,5.502459400476528,103.6084648089622,351,3
B46730,5.435932417248367,120.89670450952765,2227,4
B46731,2.4206840168872947,127.41257383976154,4728,2
B46732,-2.715394152263107,100.7577122302226,2903,4
B46733,-8.22629769374958,102.45114305476893,1638,4
B46734,-10.244001347477795,96.1209548848581,2460,3
B46735,-7.065435537778951,129.24146340543953,4785,2
B46736,-5.215614006841761,104.29853672645521,361,5
B46737,-8.792556529393105,136.44987787995805,135,1
B46738,-7.178989396588312,118.71027837881084,186,5
B46739,-9.579727102464972,138.94093205785384,4086,5
B46740,-2.0974914749293596,112.62066120388566,2928,1
B46741,-8.8525907500497,138.9676216879705,4625,5
B46742,1.6270667086902293,139.97071230846853,3694,5
B46743,-5.344953771550594,100.98171224812573,4636,4
B46744,0.42506614159093026,100.74730081824578,2350,3
B46745,4.002830396366537,114.48142645852295,3135,1
B46746,-9.537718776870824,114.03902489429348,4300,4
B46747,5.8130133860160775,124.89627245793844,4538,2
B46748,-0.030863179765498572,100.18205536855692,1978,5
B46749,-10.09277909757685,129.7910426114739,2928,1
B46750,-5.661962057255162,105.3471609629198,151,3
